ensemble,chr,start,end,Gene_Name,mean_rd,gc_content,complexity,cds_len,gene_length,num_targ,segdups,dip,del,dup,del.sing,dup.sing,del.sing.score,dup.sing.score,del.score,dup.score,cnv.score,flag
ENSG00000178175.7,5,71738479,71803554,ZNF366,146.531436,0.570027659,564.75,2259,65075,4,0,58900,0,0,0,0,0.782855371,0.583906218,1.26111533,1.361381205,1.614052911,0
ENSG00000083312.13,5,72112139,72212560,TNPO1,84.08231811,0.41850496,118.375,2841,100421,24,0,58959,0,0,0,0,1.419071145,1.461902763,1.310078005,1.468972106,1.741125694,0
ENSG00000157107.9,5,72251808,72386349,FCHO2,35.75928905,0.412850046,97.23076923,2528,134541,26,0,58872,17,15,16,15,-2.846414641,-2.872794981,-2.623544152,-1.794011362,-2.358055429,0
ENSG00000157111.8,5,72416119,72427644,TMEM171,133.2098378,0.492057128,331,993,11525,3,0,58997,1,0,0,0,0.642311331,0.488607621,0.577559223,1.259924378,1.184003411,0
ENSG00000164325.7,5,72469022,72470970,TMEM174,109.2523985,0.540843574,372,744,1948,2,0,59005,1,0,0,0,0.252263271,0.195844318,0.160117956,0.949443173,0.794514999,0
ENSG00000145741.11,5,72794233,72801460,BTF3,61.21846633,0.42890696,138.8,694,7227,5,1,58957,1,1,1,1,-0.684218941,-0.483927559,0.226483416,0.688630321,0.618264117,0
ENSG00000164331.5,5,72848160,72861511,ANKRA2,77.41891277,0.41886716,123.75,990,13351,8,1,59027,0,1,0,0,0.612187589,0.634450472,1.057981361,0.908228304,1.174475625,0
ENSG00000164338.5,5,72861268,72877794,UTP15,104.3914499,0.398826253,135.75,1629,16526,12,1,58731,1,2,1,1,0.276357779,0.320429698,1.018186056,0.945322281,1.117974822,0
ENSG00000214944.5,5,72921983,73237818,ARHGEF28,54.0384688,0.461631358,150.5882353,5120,315835,34,1,59057,1,2,1,2,0.753795076,0.434845425,0.973737768,1.017654627,1.117932287,0
ENSG00000171617.9,5,73923234,73937249,ENC1,87.13374686,0.517163759,1776,1776,14015,1,1,59362,0,0,0,0,-0.267286676,-0.192945935,0.418373381,0.610826099,0.704914151,0
ENSG00000049860.9,5,73935848,74018472,HEXB,83.85077933,0.427366637,122.875,1966,82624,16,1,59154,12,2,10,0,-2.846414641,1.174280171,-2.403221391,0.850057449,-0.653143144,1
ENSG00000078295.11,5,7396321,7830194,ADCY2,95.2520818,0.495579041,137.04,3426,433873,25,0,58738,6,22,6,15,-2.412250129,-2.872794981,-1.017957759,-2.211173845,-1.755136496,0
ENSG00000164347.13,5,74017029,74063196,GFM2,78.91515492,0.414927489,115.7727273,2547,46167,22,1,59011,3,2,0,0,1.389648958,1.42477064,0.134870794,0.985390085,0.721610666,1
ENSG00000164346.5,5,74062817,74072737,NSA2,91.84746672,0.398471556,136.5,819,9920,6,1,58903,0,3,0,0,0.707698715,0.669351191,1.190807639,0.370785556,0.767567726,0
ENSG00000198780.7,5,74073399,74162776,FAM169A,92.65846897,0.421906777,173.75,2085,89377,12,1,58966,0,1,0,0,0.993533098,0.99449196,1.329151316,1.10851791,1.426171151,0
ENSG00000176928.4,5,74323289,74326724,GCNT4,113.8276122,0.395909423,1368,1368,3435,1,1,59179,0,0,0,0,0.326054561,0.247332808,1.020246738,1.045161901,1.276766953,0
ENSG00000113161.11,5,74632154,74657929,HMGCR,92.52810874,0.435352692,147.4736842,2802,25775,19,1,59036,2,6,2,3,-0.392970729,-0.772342354,0.540084827,0.001114577,0.228185386,1
ENSG00000113163.11,5,74664311,74807963,COL4A3BP,68.14510695,0.431411794,133.7647059,2274,143652,17,1,59159,0,3,0,0,1.023740503,1.136838995,1.230622365,0.457873871,0.833644408,0
ENSG00000122008.11,5,74807581,74896969,POLK,69.99047547,0.376248762,197.4285714,2764,89388,14,1,59108,1,2,1,1,0.034570377,0.193260239,0.695092934,0.695654616,0.808472009,0
ENSG00000152359.10,5,74969949,75013313,POC5,64.5036536,0.409871014,147.75,1773,43364,12,1,59076,4,1,3,0,-1.682917638,0.766927584,-0.700738434,0.9230794,0.258286554,1
ENSG00000122012.9,5,75378997,75649764,SV2C,114.1067062,0.465192988,188,2256,270767,12,1,58986,4,6,3,5,-1.113162525,-1.786276392,-0.220893497,-0.037208033,-0.072821113,1
ENSG00000145703.11,5,75699074,76003957,IQGAP2,74.23870884,0.41211879,161.5675676,5978,304883,37,0,58886,32,13,5,5,-1.638233503,-0.992732144,-2.623544152,-1.141733115,-2.435588281,0
ENSG00000164220.6,5,75911307,75919259,F2RL2,115.3062005,0.465111832,568.5,1137,7952,2,0,58854,9,1,0,0,0.300926368,0.217211125,-2.394665006,0.582109157,-0.860471779,0
ENSG00000181104.6,5,76011868,76031606,F2R,76.65173436,0.543792815,710,1420,19738,2,0,59319,1,5,0,0,-0.249511635,-0.185188077,-0.330755086,-0.922814905,-0.804284149,0
ENSG00000164251.4,5,76114758,76131140,F2RL1,117.9261316,0.578621562,603,1206,16382,2,0,59351,3,65,2,58,-1.383284228,-2.872794981,-0.633644569,-2.531252393,-2.471627899,0
ENSG00000171643.9,5,76145826,76217475,S100Z,75.42683262,0.465687073,156,312,71649,2,0,59338,0,8,0,0,0.028481391,0.110827327,0.396165439,-1.307945265,-0.878572295,0
ENSG00000145708.6,5,76248538,76276983,CRHBP,76.00360512,0.526152855,147.5714286,1033,28445,7,0,59150,1,5,1,0,-0.655053374,0.312087744,0.00215379,-0.584405425,-0.412648335,0
ENSG00000164252.8,5,76325076,76361059,AGGF1,100.0909982,0.412448679,160.1428571,2242,35983,14,0,59142,4,4,3,1,-1.335974097,0.206523284,-0.585006828,0.095339101,-0.134144377,0
ENSG00000113231.9,5,76506274,76725632,PDE8B,89.17742193,0.48655491,127.3636364,2802,219358,22,0,59162,1,4,1,2,0.425249838,-0.028662973,0.677019636,0.167625074,0.407052773,0
ENSG00000164253.8,5,76721795,76916436,WDR41,93.57704566,0.444106546,112.9230769,1468,194641,13,0,59024,2,3,2,2,-0.69898227,-0.402465082,0.053774988,0.254390682,0.231662745,0
ENSG00000171540.6,5,76924538,76935513,OTP,36.3799253,0.679317377,332,996,10975,3,0,59139,3,0,0,0,-0.251486545,-0.161249969,-1.270091977,0.563927425,-0.253006359,0
ENSG00000171530.9,5,76986991,77164604,TBCA,36.51713265,0.406050889,123.5,494,177613,4,0,58929,6,4,1,2,-0.969504613,-1.3233283,-2.147842276,-0.619075478,-1.311030483,0
ENSG00000132842.9,5,77296349,77590579,AP3B1,78.90775451,0.409589913,128.4074074,3467,294230,27,0,58960,1,1,1,1,0.718305545,0.964411014,0.824426678,1.114805819,1.18019366,0
ENSG00000085365.13,5,77656339,77776562,SCAMP1,51.24400901,0.425702253,116,1044,120223,9,0,58937,0,7,0,1,0.297439901,-0.339486103,0.502101755,-1.040998697,-0.627629821,0
ENSG00000145685.9,5,77781038,78065844,LHFPL2,82.7361188,0.542195409,349.5,699,284806,2,0,58909,0,5,0,0,0.124022482,0.27177616,0.388144312,-0.774570576,-0.439752792,0
ENSG00000113273.11,5,78073032,78281910,ARSB,92.10166613,0.528958135,187.2222222,1685,208878,9,0,58918,0,5,0,0,0.62489011,0.702059253,0.77241742,-0.433790791,-0.033585419,0
ENSG00000132837.10,5,78293438,78531861,DMGDH,93.79716515,0.449226876,167.7777778,3020,238423,18,0,59058,9,192,1,0,0.303298093,1.269507426,-1.995794343,-2.531252393,-2.471627899,0
ENSG00000215217.2,5,7830491,7851603,C5orf49,87.92933317,0.567563682,154,462,21112,3,0,58996,0,7,0,0,0.169054653,0.188774631,0.527370029,-1.008576342,-0.597590303,0
ENSG00000132840.5,5,78365540,78385289,BHMT2,95.15319064,0.508328036,157.2857143,1101,19749,7,0,59197,0,180,0,0,0.467119977,0.458321006,0.759192516,-2.531252393,-2.471627899,0
ENSG00000145692.10,5,78407602,78428108,BHMT,79.44572031,0.513591316,158.625,1269,20506,8,0,59097,8,27,0,0,0.33661167,0.377609549,-2.316716098,-2.531252393,-2.471627899,0
ENSG00000124275.10,5,7851299,7906138,MTRR,103.2595425,0.460465021,155.4375,2487,54839,16,0,59081,27,70,0,1,1.105319411,0.286040074,-2.623544152,-2.531252393,-2.471627899,0
ENSG00000152409.8,5,78532012,78623038,JMY,76.59680564,0.449991786,302.6,3026,91026,10,0,59079,0,8,0,2,0.400974351,-1.012089736,0.619388889,-1.142612312,-0.670002591,0
ENSG00000124279.7,5,7859272,7869150,FASTKD3,83.88037868,0.442419612,311,2177,9878,7,0,59107,24,69,0,0,0.30117529,0.289264151,-2.623544152,-2.531252393,-2.471627899,0
ENSG00000152413.10,5,78668459,78810040,HOMER1,91.93314687,0.418303105,124.3333333,1119,141581,9,0,59188,0,8,0,3,0.77044384,-1.249568056,0.929496622,-0.921904748,-0.382064491,0
ENSG00000164329.9,5,78907943,78982471,PAPD4,78.16664909,0.400894462,109.9285714,1539,74528,14,0,58907,2,2,0,1,0.902362486,0.153348228,-0.012360009,0.487402568,0.366716454,0
ENSG00000164309.10,5,78985700,79096063,CMYA5,61.42004956,0.465672893,145.9090909,1605,110363,11,0,58902,2,2,0,1,0.405843813,-0.251895542,-0.422789062,0.206259168,-0.010322477,0
ENSG00000177034.10,5,79275584,79287082,MTX3,41.26516534,0.44642546,182.125,1457,11498,8,0,58813,2,1,0,0,-0.019587287,0.099758606,-0.688118966,0.333247059,-0.048572481,0
ENSG00000113296.10,5,79287134,79379110,THBS4,106.2465431,0.515205011,139.2380952,2924,91976,21,0,58911,6,2,4,2,-1.637801733,-0.101718733,-1.042249918,0.830540469,0.057662454,0
ENSG00000164300.11,5,79407050,79551898,SERINC5,61.09956928,0.508610804,115.5454545,1271,144848,11,0,58889,2,1,0,1,0.41268501,-0.214257955,-0.442492579,0.531402562,0.192868312,0
ENSG00000164299.5,5,79615444,79617661,SPZ1,100.081026,0.386923077,1299,1299,2217,1,0,58919,1,0,0,0,0.058032015,0.014625848,0.001440205,0.640641916,0.503232245,0
ENSG00000039319.12,5,79703832,79775169,ZFYVE16,83.50025745,0.376958484,278.8823529,4741,71337,17,0,58895,1,1,0,1,1.008941928,0.18524976,0.527172879,0.858814771,0.893890107,0
ENSG00000152380.5,5,79783788,79838382,FAM151B,89.30461608,0.399986156,167.2,836,54594,5,0,58915,1,0,0,0,0.481120256,0.469759328,0.237842389,0.988248519,0.874842426,0
ENSG00000189127.3,5,79852574,79866307,ANKRD34B,112.3428201,0.443298969,1551,1551,13733,1,0,59052,0,0,0,0,0.018636654,-0.022553008,0.530416408,0.639572788,0.804523971,0
ENSG00000228716.2,5,79922047,79950802,DHFR,53.52612511,0.438713673,176.5,1059,28755,6,0,58976,0,0,0,0,0.026517926,0.126492628,0.358517365,0.722954767,0.822612638,0
ENSG00000113318.9,5,79950467,80172279,MSH3,87.95990103,0.410756251,161.7083333,3881,221812,24,0,59157,3,6,3,2,-0.88360627,0.101282066,-0.067244239,-0.208328402,-0.122284197,0
ENSG00000113319.7,5,80256491,80525975,RASGRF2,79.95025667,0.459498941,144.4814815,3901,269484,27,0,59001,0,4,0,1,1.49559739,0.84199899,1.259774584,0.20692304,0.647601778,0
ENSG00000131730.11,5,80529104,80562216,CKMT2,106.3182144,0.510943138,146,1314,33112,9,0,59130,0,2,0,0,0.726525314,0.684863085,0.976864657,0.509955914,0.828409144,0
ENSG00000131732.7,5,80597409,80609116,ZCCHC9,132.9990973,0.425640829,169.2,846,11707,5,0,58764,0,2,0,1,0.933405877,-0.032139311,1.32575993,0.717843648,1.118837386,0
ENSG00000172497.4,5,80625824,80689998,ACOT12,87.49663648,0.447619353,116.5714286,1632,64174,14,0,58904,2,2,2,0,-0.811933475,0.913069667,-0.004149051,0.517231412,0.387666345,0
ENSG00000145687.11,5,80708840,81047616,SSBP2,58.73378502,0.485525148,72.29411765,1229,338776,17,0,58950,1,17,1,14,0.00013176,-2.872794981,0.278082895,-2.157253461,-1.57729723,0
ENSG00000152348.11,5,81267844,81572676,ATG10,95.12937832,0.419113913,132.75,1062,304832,8,0,59131,1,80,1,76,-0.053200418,-2.872794981,0.412244549,-2.531252393,-2.471627899,0
ENSG00000186468.8,5,81569177,81574396,RPS23,84.0165872,0.446013548,176,528,5219,3,0,58960,0,5,0,0,0.167903978,0.178355128,0.547602762,-0.626841959,-0.251226468,0
ENSG00000205464.7,5,81575281,81682796,ATP6AP1L,104.0140486,0.477412403,174.75,699,107515,4,0,59010,0,4,0,0,0.473092502,0.476475262,0.789239594,-0.211811543,0.168533243,0
ENSG00000174695.5,5,82348665,82373682,TMEM167A,127.6175894,0.438797314,60.75,243,25017,4,0,58810,1,0,0,0,0.848798051,0.713229504,0.688985139,1.361831772,1.315366559,0
ENSG00000152422.11,5,82373317,82649606,XRCC4,82.75240786,0.389602171,150.4285714,1053,276289,7,0,58735,5,2,3,2,-1.697637872,-0.681271648,-1.28614114,0.297984537,-0.373589867,0
ENSG00000038427.11,5,82767284,82878122,VCAN,105.9963159,0.459377568,735.4285714,10296,110838,14,0,59007,0,0,0,0,0.752915766,0.725256091,0.874183246,1.159791939,1.346870094,0
ENSG00000145681.6,5,82933624,83017432,HAPLN1,115.2610439,0.473243197,275.5,1102,83808,4,0,59026,0,0,0,0,0.547901153,0.493561241,0.909192732,1.10346092,1.316662322,0
ENSG00000164176.8,5,83236373,83680611,EDIL3,85.22116687,0.452109812,137.1818182,1509,444238,11,0,59154,0,4,0,4,0.936496168,-1.511408353,0.894538331,-0.153247879,0.252666841,0
ENSG00000127184.6,5,85913721,85916779,COX7C,94.88128938,0.486231314,102,204,3058,2,0,59003,0,1,0,1,0.212804252,-0.580929006,0.612741738,0.539917462,0.75114341,0
ENSG00000145715.10,5,86563705,86687748,RASA1,79.24944511,0.402127069,134.6,3365,124043,25,0,58983,2,1,0,0,1.442400455,1.494985565,0.304921313,1.081235881,0.896198977,0
ENSG00000134480.9,5,86687311,86708836,CCNH,85.50104163,0.409828924,120.2222222,1082,21525,9,0,58865,4,1,2,0,-1.050872075,0.639638335,-0.900844797,0.715342527,0.058010819,0
ENSG00000164180.9,5,87485450,87565293,TMEM161B,76.40996415,0.415754933,128.25,1539,79843,12,0,59062,1,0,1,0,-0.189191725,0.768911001,0.319619783,1.089567391,0.975761316,0
ENSG00000081189.9,5,88013975,88199922,MEF2C,92.85843938,0.485333688,147,1617,185947,11,0,58815,2,11,2,11,-0.91887353,-2.872794981,-0.103274545,-1.393060099,-1.030120521,0
ENSG00000071539.9,5,892758,919472,TRIP13,92.92629324,0.492502565,106.0769231,1379,26714,13,1,58932,1,22,0,0,0.970234754,0.980886837,0.779349288,-2.201321331,-1.464648971,1
ENSG00000153140.4,5,89688078,89705603,CETN3,84.49559704,0.356252571,122.2,611,17525,5,0,59080,0,0,0,0,0.577671577,0.529251767,0.855259196,1.029278571,1.260632328,0
ENSG00000176055.9,5,89754020,89770585,MBLAC2,45.09207909,0.542778324,498.5,997,16565,2,0,58501,0,0,0,0,-0.510376181,-0.363056698,-0.031570731,0.414676883,0.420940108,0
ENSG00000113356.6,5,89767565,89810370,POLR3G,57.45989771,0.413319054,170.2857143,1192,42805,7,0,59072,0,0,0,0,0.192197665,0.273584193,0.478729016,0.798950378,0.929744998,0
ENSG00000164199.11,5,89825161,90460038,GPR98,67.58860499,0.427587507,218.9555556,19706,634877,90,0,58904,7,9,7,9,-0.935972208,-0.254766848,-0.511123634,0.371628214,0.08539871,0
ENSG00000112902.7,5,9035138,9546187,SEMA5A,77.67648958,0.546705815,159.5714286,3351,511049,21,0,59123,3,5,3,0,-1.070641156,1.481038324,-0.354483663,-0.212203523,-0.26617731,0
ENSG00000113369.4,5,90664541,90679176,ARRDC3,85.27448964,0.443018733,161.625,1293,14635,8,0,58999,0,0,0,0,0.478142807,0.478561042,0.74504059,1.00834122,1.191088322,0
ENSG00000175745.7,5,92919043,92930321,NR2F1,78.41905142,0.642208984,430,1290,11278,3,0,58850,0,2,0,1,0.043050244,-0.736494763,0.402281488,0.033370915,0.235770708,0
ENSG00000113391.12,5,92953775,93447404,FAM172A,81.15256726,0.409584313,140.2,1402,493629,10,0,59163,4,2,3,0,-1.418180886,1.093887885,-0.860307249,0.359383306,-0.131029237,0
ENSG00000133302.8,5,93954052,94075141,ANKRD32,40.49360383,0.372844257,162.85,3257,121089,20,0,58982,5,0,4,0,-2.157008367,0.973596625,-1.242876528,1.106937251,0.047500491,0
ENSG00000175471.15,5,94039446,94620279,MCTP1,81.2844725,0.439508258,134.0833333,3218,580833,24,0,59104,3,0,2,0,-0.018225243,1.817657212,-0.096768159,1.40919726,0.858958184,0
ENSG00000153347.5,5,94727048,94786158,FAM81B,67.46542443,0.420962175,125.6666667,1508,59110,12,0,58938,3,3,0,0,0.598993094,0.667639702,-0.652534876,0.038241438,-0.220623986,0
ENSG00000198677.6,5,94799599,94890711,TTC37,91.13053229,0.407906154,123.375,4935,91112,40,0,58946,11,6,7,2,-2.3940557,0.731397596,-1.800438022,0.200478638,-0.533522403,0
ENSG00000164291.12,5,94890778,94940768,ARSK,81.89616818,0.428019756,207.375,1659,49990,8,0,58962,2,3,0,0,0.454594965,0.470830311,-0.289609651,-0.020200411,-0.099085979,0
ENSG00000175449.9,5,94982458,95020477,RFESD,72.10664509,0.405708068,164,492,38019,3,0,59061,1,6,0,0,0.149660231,0.19203082,-0.033914726,-0.889523167,-0.646831108,0
ENSG00000145757.11,5,94987885,95034415,SPATA9,67.9934108,0.405294046,177.5,1065,46530,6,0,59061,1,6,0,0,0.26918933,0.319585254,0.024025516,-0.836687958,-0.586964272,0
ENSG00000164292.8,5,95049226,95160087,RHOBTB3,80.026376,0.425731051,180,2160,110861,12,0,59210,2,3,0,0,0.70424509,0.751048394,-0.156816296,0.091404836,0.033070866,0
ENSG00000173221.9,5,95087023,95158709,GLRX,90.36679396,0.494342319,166.5,333,71686,2,0,59242,2,3,0,0,0.163327369,0.206011268,-0.461476256,-0.139158842,-0.260010424,0
ENSG00000118985.10,5,95220802,95297775,ELL2,84.78990148,0.442910912,174.1666667,2090,76973,12,0,59048,1,2,0,0,0.707984435,0.734183268,0.328362065,0.405162792,0.472564793,0
ENSG00000175426.6,5,95726119,95769847,PCSK1,101.5624938,0.477533148,167.5714286,2346,43728,14,0,59108,2,2,1,1,0.033392018,0.125708135,0.092238876,0.597048401,0.481295678,0
ENSG00000153113.19,5,95860971,96115299,CAST,68.75718341,0.451695574,87.96774194,2727,254328,31,0,59051,2,4,0,1,1.63388692,1.037778168,0.329830437,0.269758725,0.337956608,0
ENSG00000164307.8,5,96096521,96143803,ERAP1,82.78966872,0.436595033,153.65,3073,47282,20,0,58881,4,2,2,0,-0.601659916,1.114626607,-0.661444716,0.619936986,0.132498748,0
ENSG00000164308.12,5,96211643,96255420,ERAP2,80.19412305,0.416963493,173.7777778,3128,43777,18,0,58926,28,0,0,0,0.991383189,0.997490545,-2.623544152,1.251630786,-2.061773001,0
ENSG00000113441.11,5,96271098,96373219,LNPEP,89.90079681,0.40186202,185.9411765,3161,102121,17,0,59162,3,0,1,0,0.207623566,1.106334073,-0.25317993,1.308588921,0.738282738,0
ENSG00000169777.5,5,9629109,9712490,TAS2R1,66.85126415,0.415656009,906,906,83381,1,0,58938,0,0,0,0,-0.257978611,-0.143257744,0.179931036,0.443823872,0.537133251,0
ENSG00000251606.1,5,96424779,96519354,CTD-2215E18.1,86.71618233,0.534643571,146,292,94575,2,0,59136,7,18,0,0,0.128829828,0.196518043,-2.190347388,-2.531252393,-2.418631166,0
ENSG00000145721.7,5,96427574,96478576,LIX1,79.49638809,0.499228738,147.5,885,51002,6,0,59216,2,2,0,0,0.260048873,0.320061647,-0.441481922,0.18406478,-0.030652733,0
ENSG00000058729.6,5,96496571,96518964,RIOK2,86.52048123,0.402252301,197.8,1978,22393,10,0,59080,6,18,0,0,0.667821115,0.635775509,-1.509592757,-2.256647924,-1.976393386,0
ENSG00000153922.6,5,98190908,98262240,CHD1,76.57053615,0.385281923,158.2857143,5540,71332,35,0,59020,1,4,1,3,0.901458601,-0.210424961,0.997553557,0.428657403,0.723221445,0
ENSG00000174132.8,5,99871009,99922445,FAM174A,69.42587087,0.448286158,197,591,51436,3,0,58978,1,0,1,0,-0.89500127,0.095557113,-0.154358149,0.719035571,0.515082083,0
ENSG00000112238.11,6,100054606,100063454,PRDM13,44.328431,0.626400101,544,2176,8848,4,0,58916,0,0,0,0,-0.371979403,-0.27679006,0.045194406,0.480774559,0.491645529,0
ENSG00000152034.6,6,100367786,100442123,MCHR2,112.1003797,0.43026394,210.6,1053,74337,5,0,59194,3,10,1,10,-0.242283726,-2.872794981,-0.413581116,-1.214767403,-0.963526464,0
ENSG00000112246.5,6,100832891,100912805,SIM1,83.48139057,0.561718007,215.4545455,2370,79914,11,0,58904,1,3,0,0,0.531938619,0.572914533,0.173245521,0.031952264,0.118770907,0
ENSG00000112249.9,6,100956070,101329248,ASCC3,83.36211589,0.4018468,168.3658537,6903,373178,41,0,59029,16,7,14,3,-2.846414641,0.334813633,-2.623544152,-0.06458334,-1.08894866,0
ENSG00000164418.15,6,101846664,102517958,GRIK2,90.50816067,0.427399946,169.3529412,2879,671294,17,0,59081,2,2,0,1,1.516869317,0.813214137,0.232925743,0.600200913,0.54048475,0
ENSG00000137203.6,6,10393419,10419892,TFAP2A,99.26253913,0.496224187,181.9,1819,26473,10,0,59037,0,4,0,2,0.667776398,-0.821171771,0.90430915,-0.088915426,0.302175365,0
ENSG00000111846.11,6,10492456,10629601,GCNT2,95.68538689,0.464192751,616.6,3083,137145,5,0,59106,8,3,7,0,-2.846414641,0.235587457,-2.368057176,-0.187666091,-1.178579365,0
ENSG00000085382.7,6,105175968,105307794,HACE1,88.71099337,0.402923386,122.7391304,2823,131826,23,0,59069,3,2,1,0,0.57102997,1.509131129,-0.036342871,0.794805347,0.540896921,0
ENSG00000187772.6,6,105404923,105531207,LIN28B,99.87214209,0.48500794,194.25,777,126284,4,0,59006,2,3,0,0,0.415360794,0.442443086,-0.276135206,-0.009448216,-0.092780322,0
ENSG00000112276.9,6,105544697,105585049,BVES,94.8844051,0.420849164,160.7142857,1125,40352,7,0,59135,3,5,0,0,0.598839511,0.571677849,-0.534127042,-0.388318359,-0.440509513,0
ENSG00000132429.5,6,105606155,105627870,POPDC3,116.2122974,0.423212573,305,915,21715,3,0,58976,3,2,0,0,0.550130756,0.443497758,-0.444850248,0.415408813,0.105598886,0
ENSG00000085377.9,6,105725440,105850959,PREP,93.61397294,0.473771656,148.2,2223,125519,15,0,58971,2,1,0,0,0.971636801,1.006215001,0.043059255,0.881314763,0.64771768,0
ENSG00000057657.10,6,106534195,106557814,PRDM1,77.01949972,0.476228842,286.8888889,2582,23619,9,0,59125,1,5,0,1,0.291719108,-0.465545097,0.034654123,-0.583808012,-0.394273202,0
ENSG00000057663.8,6,106632351,106773666,ATG5,76.21065213,0.389339554,124.2857143,870,141315,7,0,59094,1,4,0,2,0.557155386,-0.838449151,0.212252716,-0.26887301,-0.075701857,0
ENSG00000111845.4,6,10694928,10710015,PAK1IP1,88.11020998,0.426778784,123.9,1239,15087,10,0,59043,2,4,0,2,0.686612979,-0.785424888,-0.098399822,-0.114254953,-0.083639218,0
ENSG00000112297.10,6,106959730,107018326,AIM1,103.8351425,0.435154009,310.15,6203,58596,20,0,59112,6,7,4,4,-1.800695659,-1.457485131,-1.151039113,-0.446594517,-0.66899848,0
ENSG00000130347.8,6,107018903,107077373,RTN4IP1,78.01029868,0.446627111,138.3333333,1245,58470,9,0,59054,3,4,1,0,-0.422140316,0.537284703,-0.697021482,-0.252868786,-0.427262356,0
ENSG00000130348.7,6,107077453,107116292,QRSL1,83.29219876,0.441789152,153.1,1531,38839,10,0,58874,2,12,0,8,0.586031685,-2.872794981,-0.202294413,-1.608638658,-1.224108852,0
ENSG00000111843.9,6,10723148,10731362,TMEM14C,122.8350591,0.486983682,96.4,482,8214,5,0,58885,4,5,1,0,-0.165633619,0.634832439,-0.657543858,-0.174510231,-0.341654924,0
ENSG00000130349.5,6,107349407,107372546,C6orf203,94.79190711,0.395288712,250.6666667,752,23139,3,0,58925,2,3,0,3,0.388349842,-1.716547195,-0.245683925,-0.033517422,-0.087890506,0
ENSG00000178409.9,6,107386386,107436473,BEND3,82.8687924,0.523424574,835,2505,50087,3,0,58949,2,1,0,0,-0.184898787,-0.138355021,-0.749911766,0.183164021,-0.188375674,0
ENSG00000164494.7,6,107473761,107780768,PDSS2,73.09497091,0.431242522,146.2222222,1316,307007,9,0,59102,3,0,1,0,-0.29038993,0.763475591,-0.704989857,0.942928757,0.288829089,0
ENSG00000137210.9,6,10747992,10852986,TMEM14B,128.778465,0.456418726,90.85714286,636,104994,7,0,58855,13,13,0,0,1.041205694,0.945899662,-2.623544152,-1.353827684,-1.702899516,0
ENSG00000272162.1,6,10748027,10930656,RP11-637O19.3,100.783202,0.410307116,92,1656,182629,18,0,58864,14,14,0,0,1.438006189,1.458593082,-2.623544152,-1.426341726,-1.757378176,0
ENSG00000153157.8,6,10748027,10979553,SYCP2L,87.03179062,0.415430788,89.03333333,2671,231526,30,0,58855,14,14,0,0,1.856985088,1.959905858,-2.598001099,-1.259469271,-1.580178376,0
ENSG00000111837.7,6,10762956,10838764,MAK,104.9279163,0.426050528,150,1950,75808,13,0,59051,5,2,0,0,1.057271964,1.010507753,-0.902922344,0.644087079,0.025350081,0
ENSG00000112320.7,6,107811162,107981357,SOBP,110.1441912,0.483894603,447.6666667,2686,170195,6,0,59090,3,0,0,0,0.520597893,0.503434907,-0.587775604,1.015991116,0.381358491,0
ENSG00000146285.9,6,108025308,108145521,SCML4,56.98785665,0.581578519,173.125,1385,120213,8,0,58995,1,1,0,0,0.162473373,0.305869917,-0.152758924,0.401843242,0.26393018,0
ENSG00000025796.9,6,108188960,108279393,SEC63,104.888019,0.413859489,114.9,2298,90433,20,0,59140,3,3,1,1,0.580167035,0.6701792,0.063498189,0.582128562,0.455855852,0
ENSG00000081087.10,6,108362613,108487058,OSTM1,65.68473919,0.431957746,173.5,1041,124445,6,0,58985,1,2,0,1,0.228261482,-0.445083316,-0.049248374,0.098205897,0.098046378,0
ENSG00000112333.7,6,108487262,108510013,NR2E1,95.53999221,0.529199477,135.1,1351,22751,10,0,59207,6,0,5,0,-2.846414641,0.642073912,-1.519390678,1.140282256,-0.091566598,0
ENSG00000112335.10,6,108532426,108582464,SNX3,50.82147135,0.448337153,128.25,513,50038,4,0,58846,1,0,0,0,-0.090272734,0.039472832,-0.265411668,0.661982921,0.423709414,0
ENSG00000135537.12,6,108616098,108847999,LACE1,69.29363681,0.437353599,117.2307692,1524,231901,13,0,59080,1,5,0,5,0.754083914,-2.169814887,0.257327764,-0.42309058,-0.190723519,0
ENSG00000124827.6,6,10873456,10882174,GCM2,93.35129348,0.549824298,310.2,1551,8718,5,0,58891,2,1,0,0,0.234656801,0.21851322,-0.405903753,0.521533245,0.202529844,0
ENSG00000118689.10,6,108881038,109005977,FOXO3,32.6892468,0.636614704,1017,2034,124939,2,0,59115,0,0,0,0,-0.63054696,-0.432845594,-0.187170927,0.233800074,0.19809361,0
ENSG00000118690.8,6,109169619,109295186,ARMC2,75.48608697,0.438870916,156.1764706,2655,125567,17,0,59072,1,0,0,0,0.909973567,0.985941752,0.403077934,1.176265789,1.066444582,0
ENSG00000080546.9,6,109307640,109416022,SESN1,77.91634855,0.417117195,171.6,1716,108382,10,0,58894,1,2,0,1,0.603550886,-0.129455681,0.23737137,0.314318648,0.372609318,0
ENSG00000183137.10,6,109416313,109485135,CEP57L1,75.49674999,0.372276046,156.6,1566,68822,10,0,58676,4,2,4,1,-2.323106846,-0.07864784,-0.910676066,0.357407154,-0.14623512,0
